# Tetrahedron method
       -1.8601386821        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.7318262125        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.6035137428        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.4752012732        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.3468888035        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.2185763339        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.0902638642        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.9619513946        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.8336389249        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.7053264552        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.5770139856        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.4487015159        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.3203890463        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.1920765766        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.0637641070        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0645483627        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.1928608323        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.3211733020        0.0000473344        0.0000473344        0.0000473525        0.0000473690        0.0000473525        0.0001889530        0.0001889623        0.0001890305        0.0001890305        0.0001889623        0.0001889530
        0.4494857716        0.0001121554        0.0001121554        0.0001122910        0.0001122780        0.0001122910        0.0004486494        0.0004487297        0.0004489294        0.0004489294        0.0004487297        0.0004486494
        0.5777982413        0.0001811452        0.0001811452        0.0001814898        0.0001815139        0.0001814898        0.0007263463        0.0007264685        0.0007270814        0.0007270814        0.0007264685        0.0007263463
        0.7061107109        0.0002892721        0.0002892721        0.0002900712        0.0002901005        0.0002900712        0.0011632675        0.0011634383        0.0011648858        0.0011648858        0.0011634383        0.0011632675
        0.8344231806        0.0004022188        0.0004022188        0.0004037492        0.0004038106        0.0004037492        0.0016229613        0.0016233305        0.0016261187        0.0016261187        0.0016233305        0.0016229613
        0.9627356502        0.0005482868        0.0005482868        0.0005510579        0.0005511846        0.0005510579        0.0022212325        0.0022216613        0.0022267712        0.0022267712        0.0022216613        0.0022212325
        1.0910481199        0.0007119614        0.0007119614        0.0007165710        0.0007167572        0.0007165710        0.0028977513        0.0028982109        0.0029069462        0.0029069462        0.0028982109        0.0028977513
        1.2193605895        0.0008845701        0.0008845701        0.0008916680        0.0008920098        0.0008916680        0.0036188758        0.0036195947        0.0036331574        0.0036331574        0.0036195947        0.0036188758
        1.3476730592        0.0010915083        0.0010915083        0.0011021756        0.0011027084        0.0011021756        0.0044912502        0.0044922455        0.0045126995        0.0045126995        0.0044922455        0.0044912502
        1.4759855288        0.0013080558        0.0013080558        0.0013233885        0.0013241247        0.0013233885        0.0054169000        0.0054180843        0.0054476175        0.0054476175        0.0054180843        0.0054169000
        1.6042979985        0.0015549110        0.0015549110        0.0015766031        0.0015777005        0.0015766031        0.0064850416        0.0064863770        0.0065283197        0.0065283197        0.0064863770        0.0064850416
        1.7326104681        0.0018162585        0.0018162585        0.0018457755        0.0018474414        0.0018457755        0.0076335995        0.0076350828        0.0076925851        0.0076925851        0.0076350828        0.0076335995
        1.8609229378        0.0021000602        0.0021000602        0.0021396786        0.0021418390        0.0021396786        0.0089003962        0.0089022976        0.0089795425        0.0089795425        0.0089022976        0.0089003962
        1.9892354074        0.0023995599        0.0023995599        0.0024514113        0.0024545648        0.0024514113        0.0102618026        0.0102644878        0.0103652975        0.0103652975        0.0102644878        0.0102618026
        2.1175478771        0.0027340430        0.0027340430        0.0028012649        0.0028055059        0.0028012649        0.0118066444        0.0118090881        0.0119408966        0.0119408966        0.0118090881        0.0118066444
        2.2458603467        0.0030705392        0.0030705392        0.0031562069        0.0031617014        0.0031562069        0.0133998161        0.0134029721        0.0135699292        0.0135699292        0.0134029721        0.0133998161
        2.3741728164        0.0034459529        0.0034459529        0.0035538250        0.0035615657        0.0035538250        0.0152067509        0.0152102316        0.0154224549        0.0154224549        0.0152102316        0.0152067509
        2.5024852860        0.0038352527        0.0038352527        0.0039696154        0.0039800868        0.0039696154        0.0171282766        0.0171324796        0.0173975330        0.0173975330        0.0171324796        0.0171282766
        2.6307977557        0.0042385480        0.0042385480        0.0044037705        0.0044177734        0.0044037705        0.0191708643        0.0191766048        0.0195025193        0.0195025193        0.0191766048        0.0191708643
        2.7591102253        0.0046826278        0.0046826278        0.0048853363        0.0049034076        0.0048853363        0.0214707766        0.0214758577        0.0218761489        0.0218761489        0.0214758577        0.0214707766
        2.8874226950        0.0051268458        0.0051268458        0.0053723364        0.0053957769        0.0053723364        0.0238502295        0.0238560041        0.0243395968        0.0243395968        0.0238560041        0.0238502295
        3.0157351646        0.0056067791        0.0056067791        0.0059027132        0.0059334197        0.0059027132        0.0264855187        0.0264935378        0.0270776283        0.0270776283        0.0264935378        0.0264855187
        3.1440476343        0.0061075825        0.0061075825        0.0064620102        0.0065012421        0.0064620102        0.0293246479        0.0293334966        0.0300322871        0.0300322871        0.0293334966        0.0293246479
        3.2723601039        0.0066213240        0.0066213240        0.0070428994        0.0070932443        0.0070428994        0.0323455659        0.0323551004        0.0331840610        0.0331840610        0.0323551004        0.0323455659
        3.4006725736        0.0071774554        0.0071774554        0.0076784651        0.0077425102        0.0076784651        0.0357133588        0.0357238452        0.0367054873        0.0367054873        0.0357238452        0.0357133588
        3.5289850432        0.0077330423        0.0077330423        0.0083243211        0.0084052826        0.0083243211        0.0392365877        0.0392491608        0.0403988234        0.0403988234        0.0392491608        0.0392365877
        3.6572975129        0.0083279874        0.0083279874        0.0090248525        0.0091276414        0.0090248525        0.0431403569        0.0431550913        0.0445006581        0.0445006581        0.0431550913        0.0431403569
        3.7856099825        0.0089414085        0.0089414085        0.0097607399        0.0098897525        0.0097607399        0.0473544111        0.0473709729        0.0489350025        0.0489350025        0.0473709729        0.0473544111
        3.9139224522        0.0095767475        0.0095767475        0.0105390474        0.0107031164        0.0105390474        0.0519322650        0.0519509408        0.0537627461        0.0537627461        0.0519509408        0.0519322650
        4.0422349218        0.0102431700        0.0102431700        0.0113749348        0.0115812109        0.0113749348        0.0569738572        0.0569968785        0.0590870007        0.0590870007        0.0569968785        0.0569738572
        4.1705473915        0.0109276645        0.0109276645        0.0122611306        0.0125198526        0.0122611306        0.0624666064        0.0624924939        0.0648834810        0.0648834810        0.0624924939        0.0624666064
        4.2988598612        0.0116468484        0.0116468484        0.0132266644        0.0135542001        0.0132266644        0.0685948390        0.0686264665        0.0713576589        0.0713576589        0.0686264665        0.0685948390
        4.4271723308        0.0123962377        0.0123962377        0.0142903626        0.0147018166        0.0142903626        0.0754747345        0.0755066990        0.0786066137        0.0786066137        0.0755066990        0.0754747345
        4.5554848005        0.0131750791        0.0131750791        0.0154930293        0.0160207108        0.0154930293        0.0833343266        0.0833817173        0.0868971179        0.0868971179        0.0833817173        0.0833343266
        4.6837972701        0.0140053948        0.0140053948        0.0170509377        0.0177313154        0.0170509377        0.0931842585        0.0932421359        0.0972170916        0.0972170916        0.0932421359        0.0931842585
        4.8121097398        0.0148773913        0.0148773913        0.0189386002        0.0198259825        0.0189386002        0.1050836342        0.1051279141        0.1095761670        0.1095761670        0.1051279141        0.1050836342
        4.9404222094        0.0159419567        0.0159419567        0.0198008024        0.0208051853        0.0198008024        0.1138478007        0.1139046723        0.1176893467        0.1176893467        0.1139046723        0.1138478007
        5.0687346791        0.0171377671        0.0171377671        0.0207121228        0.0220741023        0.0207121228        0.1239907251        0.1240959027        0.1275053039        0.1275053039        0.1240959027        0.1239907251
        5.1970471487        0.0185613154        0.0185613154        0.0215680285        0.0242192595        0.0215680285        0.1360180162        0.1363271809        0.1411977375        0.1411977375        0.1363271809        0.1360180162
        5.3253596184        0.0203201852        0.0203201852        0.0226985732        0.0270587721        0.0226985732        0.1520139109        0.1521338068        0.1599975435        0.1599975435        0.1521338068        0.1520139109
        5.4536720880        0.0196592648        0.0196592648        0.0221355690        0.0260934322        0.0221355690        0.1507711499        0.1507996221        0.1628446409        0.1628446409        0.1507996221        0.1507711499
        5.5819845577        0.0193053240        0.0193053240        0.0217868263        0.0255950654        0.0217868263        0.1511990073        0.1510631348        0.1695428963        0.1695428963        0.1510631348        0.1511990073
        5.7102970273        0.0188553135        0.0188553135        0.0214030616        0.0241403039        0.0214030616        0.1491278707        0.1491088475        0.1736796267        0.1736796267        0.1491088475        0.1491278707
        5.8386094970        0.0198978010        0.0198978010        0.0225143924        0.0237031013        0.0225143924        0.1557476357        0.1555994158        0.1931879319        0.1931879319        0.1555994158        0.1557476357
        5.9669219666        0.0225701044        0.0225701044        0.0236318404        0.0256896195        0.0236318404        0.1759791657        0.1757403261        0.2218452999        0.2218452999        0.1757403261        0.1759791657
        6.0952344363        0.0176076924        0.0176076924        0.0207320068        0.0205931083        0.0207320068        0.1610369853        0.1613270316        0.1814945820        0.1814945820        0.1613270316        0.1610369853
        6.2235469059        0.0167296086        0.0167296086        0.0200066790        0.0201890724        0.0200066790        0.1715837578        0.1718791679        0.1847924671        0.1847924671        0.1718791679        0.1715837578
        6.3518593756        0.0221435963        0.0221435963        0.0272580852        0.0277744112        0.0272580852        0.2404544757        0.2386210686        0.2773766158        0.2773766158        0.2386210686        0.2404544757
        6.4801718452        0.0249032985        0.0249032985        0.0303013824        0.0284288466        0.0303013824        0.2823328506        0.2830530737        0.3261962533        0.3261962533        0.2830530737        0.2823328506
        6.6084843149        0.0260702476        0.0260702476        0.0296728691        0.0306351884        0.0296728691        0.3062511364        0.3056554737        0.3508142588        0.3508142588        0.3056554737        0.3062511364
        6.7367967845        0.0258134224        0.0258134224        0.0250260448        0.0262337994        0.0250260448        0.3160374995        0.3166703988        0.2830955310        0.2830955310        0.3166703988        0.3160374995
        6.8651092542        0.0184009242        0.0184009242        0.0198961298        0.0200468319        0.0198961298        0.2589253678        0.2592705035        0.1825049639        0.1825049639        0.2592705035        0.2589253678
        6.9934217238        0.0173939899        0.0173939899        0.0200061569        0.0187172208        0.0200061569        0.2595845188        0.2620191914        0.2034878282        0.2034878282        0.2620191914        0.2595845188
        7.1217341935        0.0221057301        0.0221057301        0.0257386600        0.0208387558        0.0257386600        0.3561499349        0.3558675147        0.2839518364        0.2839518364        0.3558675147        0.3561499349
        7.2500466631        0.0271915162        0.0271915162        0.0361014057        0.0270117791        0.0361014057        0.4787034068        0.4782094808        0.4360901427        0.4360901427        0.4782094808        0.4787034068
        7.3783591328        0.0256331278        0.0256331278        0.0357604093        0.0246323627        0.0357604093        0.5366207661        0.5377934849        0.3875514048        0.3875514048        0.5377934849        0.5366207661
        7.5066716024        0.0214650565        0.0214650565        0.0291334470        0.0254851829        0.0291334470        0.4958142073        0.4944913518        0.3824654021        0.3824654021        0.4944913518        0.4958142073
        7.6349840721        0.0151223203        0.0151223203        0.0205353318        0.0168545981        0.0205353318        0.3851388012        0.3867829846        0.3041841727        0.3041841727        0.3867829846        0.3851388012
        7.7632965417        0.0234487450        0.0234487450        0.0279925066        0.0310864624        0.0279925066        0.6451922046        0.6452295668        0.5188669205        0.5188669205        0.6452295668        0.6451922046
        7.8916090114        0.0221609403        0.0221609403        0.0294056184        0.0285209221        0.0294056184        0.6977457649        0.6982868273        0.5732592235        0.5732592235        0.6982868273        0.6977457649
        8.0199214810        0.0199604453        0.0199604453        0.0269380708        0.0302874652        0.0269380708        0.7717263843        0.7711469639        0.6201188892        0.6201188892        0.7711469639        0.7717263843
        8.1482339507        0.0228536431        0.0228536431        0.0247146864        0.0273373849        0.0247146864        0.8390187684        0.8392732653        0.6868550715        0.6868550715        0.8392732653        0.8390187684
        8.2765464203        0.0229584416        0.0229584416        0.0252843895        0.0267276034        0.0252843895        0.8803009181        0.8802188735        0.7644301233        0.7644301233        0.8802188735        0.8803009181
        8.4048588900        0.0253337603        0.0253337603        0.0282555189        0.0299433396        0.0282555189        0.9219108052        0.9172598635        0.8703537433        0.8703537433        0.9172598635        0.9219108052
        8.5331713596        0.0191197393        0.0191197393        0.0196194529        0.0225116935        0.0196194529        0.6446567473        0.6439618556        0.6618012875        0.6618012875        0.6439618556        0.6446567473
        8.6614838293        0.0183100444        0.0183100444        0.0216120964        0.0209049971        0.0216120964        0.7278911108        0.7272780660        0.7578717115        0.7578717115        0.7272780660        0.7278911108
        8.7897962989        0.0169922839        0.0169922839        0.0195447214        0.0209817643        0.0195447214        0.7512371672        0.7519613037        0.8532434926        0.8532434926        0.7519613037        0.7512371672
        8.9181087686        0.0166201944        0.0166201944        0.0169935139        0.0160890987        0.0169935139        0.6069926159        0.6105980891        0.7712110327        0.7712110327        0.6105980891        0.6069926159
        9.0464212382        0.0148824793        0.0148824793        0.0133587979        0.0108389713        0.0133587979        0.4632243238        0.4630537631        0.5894715061        0.5894715061        0.4630537631        0.4632243238
        9.1747337079        0.0160605130        0.0160605130        0.0132601813        0.0135309087        0.0132601813        0.5083084493        0.5071441331        0.5873290725        0.5873290725        0.5071441331        0.5083084493
        9.3030461776        0.0134470371        0.0134470371        0.0113414969        0.0134659632        0.0113414969        0.4357197324        0.4349137203        0.5504435129        0.5504435129        0.4349137203        0.4357197324
        9.4313586472        0.0110433290        0.0110433290        0.0079915346        0.0115116074        0.0079915346        0.3626185432        0.3630091956        0.4545595720        0.4545595720        0.3630091956        0.3626185432
        9.5596711169        0.0093009477        0.0093009477        0.0059748104        0.0107545387        0.0059748104        0.3068434598        0.3076024453        0.3292275851        0.3292275851        0.3076024453        0.3068434598
        9.6879835865        0.0054876033        0.0054876033        0.0033609381        0.0055243891        0.0033609381        0.1724889289        0.1724905608        0.1662600659        0.1662600659        0.1724905608        0.1724889289
        9.8162960562        0.0039597156        0.0039597156        0.0021957332        0.0038472766        0.0021957332        0.1071249980        0.1076349465        0.1222547559        0.1222547559        0.1076349465        0.1071249980
        9.9446085258        0.0087104255        0.0087104255        0.0046093801        0.0071912907        0.0046093801        0.2731702598        0.2736355362        0.2767163562        0.2767163562        0.2736355362        0.2731702598
       10.0729209955        0.0110600464        0.0110600464        0.0078540899        0.0087947939        0.0078540899        0.4063539949        0.4062254712        0.4349443441        0.4349443441        0.4062254712        0.4063539949
       10.2012334651        0.0132405148        0.0132405148        0.0144020042        0.0088809897        0.0144020042        0.5610120163        0.5614505532        0.5763556381        0.5763556381        0.5614505532        0.5610120163
       10.3295459348        0.0109480473        0.0109480473        0.0088103989        0.0079898008        0.0088103989        0.4340976098        0.4355562372        0.4688167750        0.4688167750        0.4355562372        0.4340976098
       10.4578584044        0.0087083905        0.0087083905        0.0080011638        0.0078422820        0.0080011638        0.3816384079        0.3817384000        0.3877193704        0.3877193704        0.3817384000        0.3816384079
       10.5861708741        0.0102779129        0.0102779129        0.0100310615        0.0080390546        0.0100310615        0.4879681170        0.4886069346        0.4834041581        0.4834041581        0.4886069346        0.4879681170
       10.7144833437        0.0081630962        0.0081630962        0.0085643343        0.0071382174        0.0085643343        0.3744499139        0.3742044762        0.4079853898        0.4079853898        0.3742044762        0.3744499139
