# Tetrahedron method
       12.6752930188        0.0197268335        0.3414261118        0.0260500941
       12.8307202809        0.0236053621        0.3483473513        0.0249798682
       12.9861475430        0.0281757560        0.3638756567        0.0246340494
       13.1415748052        0.0349098904        0.3996738078        0.0259184744
       13.2970020673        0.0374603271        0.4210626327        0.0228665719
       13.4524293294        0.0460227502        0.4999652920        0.0261059439
       13.6078565915        0.0557591415        0.6637632754        0.0296899456
       13.7632838536        0.0716123973        0.9645366494        0.0379781377
       13.9187111157        0.0599424468        0.1396874426        0.0255403809
       14.0741383778        0.0729684246        0.1497105819        0.0312900229
       14.2295656399        0.0912611059        0.1839817578        0.0400000462
       14.3849929020        0.1278534172        0.2603438539        0.0581150732
       14.5404201642        0.1657302160        0.3359341502        0.0711300577
       14.6958474263        0.2275039810        0.4714887954        0.1080757070
       14.8512746884        0.1838354895        0.3841818752        0.0686229254
       15.0067019505        0.1346643904        0.2788229521        0.0439010102
       15.1621292126        0.1143287010        0.2358027592        0.0344701655
       15.3175564747        0.1021891819        0.2104469105        0.0289712483
       15.4729837368        0.0932452607        0.1919384908        0.0250628356
       15.6284109989        0.0865195103        0.1781038537        0.0221758161
       15.7838382610        0.0813445201        0.1675535534        0.0199253642
       15.9392655232        0.0768868790        0.1585053246        0.0180599400
       16.0946927853        0.0731749412        0.1510293484        0.0165070049
       16.2501200474        0.0700979869        0.1448777740        0.0151901295
       16.4055473095        0.0673633546        0.1394278700        0.0140535312
       16.5609745716        0.0650795977        0.1348913524        0.0130471979
       16.7164018337        0.0627143723        0.1302101823        0.0121532519
       16.8718290958        0.0567452887        0.1190822785        0.0112851420
       17.0272563579        0.0488727565        0.1044058625        0.0101878145
       17.1826836200        0.0442785679        0.0955122201        0.0090415784
       17.3381108822        0.0404556261        0.0874847514        0.0076529661
       17.4935381443        0.0371874606        0.0798245952        0.0060187861
       17.6489654064        0.0317921756        0.0655464771        0.0028552337
       17.8043926685        0.0335224208        0.0677167905        0.0026242755
       17.9598199306        0.0360534245        0.0699442105        0.0024261934
       18.1152471927        0.0403931324        0.0725602280        0.0022931543
       18.2706744548        0.0491016138        0.0753449396        0.0023364821
       18.4261017169        0.3766354355        0.0794817452        0.0076782365
       18.5815289791        1.1675428959        0.1018505240        0.0466451385
       18.7369562412        1.0969089689        0.0858990638        0.0656599256
       18.8923835033        1.7374689760        0.1272233672        0.1497387683
       19.0478107654        1.1215001115        0.1188977213        0.1177278370
       19.2032380275        0.2861074205        0.1071712267        0.0343445703
       19.3586652896        0.0542981984        0.1119047603        0.0057135727
       19.5140925517        0.0440410490        0.1192761703        0.0042210430
       19.6695198138        0.0406000106        0.1282841360        0.0035129253
       19.8249470759        0.0394896175        0.1391959282        0.0031419552
       19.9803743381        0.0395678199        0.1544944246        0.0029459280
       20.1358016002        0.0396747588        0.1734159485        0.0028275235
       20.2912288623        0.0404584637        0.2041451098        0.0028213540
       20.4466561244        0.0411054523        0.2551752508        0.0029164190
       20.6020833865        0.0439313990        0.4648000478        0.0034907817
       20.7575106486        0.0370481132        0.3600259538        0.0032776214
       20.9129379107        0.0302673349        0.2668611819        0.0027641804
       21.0683651728        0.0253767187        0.2332427218        0.0023938390
       21.2237924349        0.0168343634        0.1303694975        0.0009064071
       21.3792196971        0.0068602132        0.0450720082        0.0000886462
       21.5346469592        0.0000000000        0.0000000000        0.0000000000
       21.6900742213        0.0000000000        0.0000000000        0.0000000000
       21.8455014834        0.0000000000        0.0000000000        0.0000000000
       22.0009287455        0.0000000000        0.0000000000        0.0000000000
       22.1563560076        0.0000000000        0.0000000000        0.0000000000
       22.3117832697        0.0000000000        0.0000000000        0.0000000000
       22.4672105318        0.0000000000        0.0000000000        0.0000000000
       22.6226377939        0.0000000000        0.0000000000        0.0000000000
       22.7780650561        0.0000000000        0.0000000000        0.0000000000
       22.9334923182        0.0000000000        0.0000000000        0.0000000000
       23.0889195803        0.0000000000        0.0000000000        0.0000000000
       23.2443468424        0.0000000000        0.0000000000        0.0000000000
       23.3997741045        0.0486449496        0.0011570763        0.0003071572
       23.5552013666        0.0894119639        0.0039800353        0.0012173298
       23.7106286287        0.1498648135        0.0087505493        0.0032648949
       23.8660558908        0.2072609010        0.0168802020        0.0053429989
       24.0214831529        0.2294584218        0.0260251686        0.0058930980
       24.1769104151        0.2577382638        0.0365790120        0.0066109250
       24.3323376772        0.3013910879        0.0497820172        0.0078124746
       24.4877649393        0.4048146647        0.0701692913        0.0110653174
       24.6431922014        0.3501283456        0.0787946385        0.0088172752
       24.7986194635        0.2960941000        0.0819185730        0.0071805614
       24.9540467256        0.2755600206        0.0882017088        0.0063879670
       25.1094739877        0.2715758536        0.0975960050        0.0059564450
       25.2649012498        0.2719251176        0.1073238781        0.0055808779
       25.4203285119        0.2841240214        0.1215273620        0.0053165260
       25.5757557741        0.3176979190        0.1459881267        0.0051576755
       25.7311830362        0.8686913831        0.4379302694        0.0099914556
       25.8866102983        2.1891260053        1.1513010965        0.0182425717
       26.0420375604        1.1422301621        0.6030426395        0.0113302683
       26.1974648225        0.5244034210        0.2736182701        0.0071329172
       26.3528920846        0.1870735859        0.0942411073        0.0045210758
       26.5083193467        0.0000000000        0.0000000000        0.0000000000
       26.6637466088        0.0000000000        0.0000000000        0.0000000000
       26.8191738710        0.0000000000        0.0000000000        0.0000000000
       26.9746011331        0.0000000000        0.0000000000        0.0000000000
       27.1300283952        0.0000000000        0.0000000000        0.0000000000
       27.2854556573        0.0000000000        0.0000000000        0.0000000000
       27.4408829194        0.0000000000        0.0000000000        0.0000000000
       27.5963101815        0.0000000000        0.0000000000        0.0000000000
       27.7517374436        0.0000000000        0.0000000000        0.0000000000
       27.9071647057        0.0000000000        0.0000000000        0.0000000000
       28.0625919678        0.0000000000        0.0000000000        0.0000000000
       28.2180192300        0.0000000000        0.0000000000        0.0000000000
       28.3734464921        0.0000000000        0.0000000000        0.0000000000
       28.5288737542        0.0000000000        0.0000000000        0.0000000000
       28.6843010163        0.0000000000        0.0000000000        0.0000000000
       28.8397282784        0.0000000000        0.0000000000        0.0000000000
       28.9951555405        0.0000000000        0.0000000000        0.0000000000
