# Tetrahedron method
        6.3941363529        0.0351650103        0.0351650103        0.0494156023        0.0492880856        0.6224338406        0.4939169521        0.6216648463        0.6216648463        0.4939169521        0.6224338406
        6.5176226778        0.0310630118        0.0310630118        0.0551747189        0.0551360094        0.6593322562        0.5394465135        0.6591343600        0.6591343600        0.5394465135        0.6593322562
        6.6411090027        0.0283968494        0.0283968494        0.0616888874        0.0616824455        0.6519572172        0.5222982013        0.6532072040        0.6532072040        0.5222982013        0.6519572172
        6.7645953276        0.0327450762        0.0327450762        0.0742873273        0.0743182017        0.8036419476        0.4879080096        0.8027625873        0.8027625873        0.4879080096        0.8036419476
        6.8880816525        0.0327287367        0.0327287367        0.0649127484        0.0648425463        0.7398926114        0.4543933518        0.7398037764        0.7398037764        0.4543933518        0.7398926114
        7.0115679773        0.0306078183        0.0306078183        0.0645133865        0.0645472129        0.6824199537        0.4519551509        0.6822662788        0.6822662788        0.4519551509        0.6824199537
        7.1350543022        0.0230405191        0.0230405191        0.0653670188        0.0653464525        0.4622752974        0.4043879145        0.4617219463        0.4617219463        0.4043879145        0.4622752974
        7.2585406271        0.0218426086        0.0218426086        0.0631422669        0.0631631805        0.3821742959        0.4274231624        0.3818615562        0.3818615562        0.4274231624        0.3821742959
        7.3820269520        0.0227771736        0.0227771736        0.0523565571        0.0523524371        0.3764016637        0.4409355465        0.3763957338        0.3763957338        0.4409355465        0.3764016637
        7.5055132769        0.0255220990        0.0255220990        0.0534425542        0.0534335401        0.4165399198        0.5185567364        0.4165363175        0.4165363175        0.5185567364        0.4165399198
        7.6289996018        0.0305207048        0.0305207048        0.0555366044        0.0555833458        0.5235748415        0.7178325041        0.5232591691        0.5232591691        0.7178325041        0.5235748415
        7.7524859267        0.0299237674        0.0299237674        0.0620095511        0.0620589092        0.5147401759        0.8352663523        0.5149226355        0.5149226355        0.8352663523        0.5147401759
        7.8759722516        0.0298250649        0.0298250649        0.0632828340        0.0633267250        0.5197062994        0.9384307670        0.5199033260        0.5199033260        0.9384307670        0.5197062994
        7.9994585765        0.0347200359        0.0347200359        0.0604111605        0.0605089369        0.5601185455        0.9099634818        0.5595375403        0.5595375403        0.9099634818        0.5601185455
        8.1229449014        0.0427663357        0.0427663357        0.0625087687        0.0624803225        0.6527695245        1.0624659428        0.6530604169        0.6530604169        1.0624659428        0.6527695245
        8.2464312262        0.0324476601        0.0324476601        0.0447789705        0.0447646424        0.6067363676        0.6404449479        0.6064888967        0.6064888967        0.6404449479        0.6067363676
        8.3699175511        0.0457790684        0.0457790684        0.0722191207        0.0722876277        0.7410358885        0.8769455701        0.7411129040        0.7411129040        0.8769455701        0.7410358885
        8.4934038760        0.0412921816        0.0412921816        0.1141049931        0.1140890596        0.9587105100        0.7415859342        0.9592630081        0.9592630081        0.7415859342        0.9587105100
        8.6168902009        0.0250299582        0.0250299582        0.0649046277        0.0649525110        0.6221317519        0.4569923984        0.6226869729        0.6226869729        0.4569923984        0.6221317519
        8.7403765258        0.0247354198        0.0247354198        0.0551755370        0.0551965111        0.5642881145        0.3865476750        0.5641698809        0.5641698809        0.3865476750        0.5642881145
        8.8638628507        0.0174564521        0.0174564521        0.0433309580        0.0433361104        0.3911624341        0.2542775719        0.3912601685        0.3912601685        0.2542775719        0.3911624341
        8.9873491756        0.0117092686        0.0117092686        0.0342471515        0.0342063096        0.3108586640        0.1760289913        0.3108843505        0.3108843505        0.1760289913        0.3108586640
        9.1108355005        0.0103321936        0.0103321936        0.0388734740        0.0388885486        0.3489431708        0.1946244517        0.3491054448        0.3491054448        0.1946244517        0.3489431708
        9.2343218254        0.0132111345        0.0132111345        0.0809323646        0.0808850295        0.6733033678        0.2882160673        0.6730110303        0.6730110303        0.2882160673        0.6733033678
        9.3578081502        0.0076156868        0.0076156868        0.0046472963        0.0046497187        0.1506603112        0.0372708313        0.1506335937        0.1506335937        0.0372708313        0.1506603112
        9.4812944751        0.0075295450        0.0075295450        0.0061893727        0.0061917997        0.1508224824        0.0424054649        0.1507889903        0.1507889903        0.0424054649        0.1508224824
        9.6047808000        0.0070930512        0.0070930512        0.0076247564        0.0076264502        0.1410382973        0.0485170041        0.1410153420        0.1410153420        0.0485170041        0.1410382973
        9.7282671249        0.0063620063        0.0063620063        0.0085711104        0.0085717818        0.1144258747        0.0518351702        0.1144181057        0.1144181057        0.0518351702        0.1144258747
        9.8517534498        0.0061899398        0.0061899398        0.0092538671        0.0092546624        0.1055896935        0.0568581561        0.1055834433        0.1055834433        0.0568581561        0.1055896935
        9.9752397747        0.0064893099        0.0064893099        0.0103520525        0.0103532660        0.1055678310        0.0666459601        0.1055082516        0.1055082516        0.0666459601        0.1055678310
       10.0987260996        0.0060775080        0.0060775080        0.0097042995        0.0097073620        0.1013309421        0.0657686474        0.1012935513        0.1012935513        0.0657686474        0.1013309421
       10.2222124245        0.0067263011        0.0067263011        0.0108512581        0.0108466481        0.1121191879        0.0792684149        0.1121884879        0.1121884879        0.0792684149        0.1121191879
       10.3456987494        0.0073591472        0.0073591472        0.0109651950        0.0109680624        0.1277316069        0.0882478246        0.1276736356        0.1276736356        0.0882478246        0.1277316069
