# Tetrahedron method
       -1.7141714864        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.5867505939        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.4593297015        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.3319088091        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.2044879166        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.0770670242        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.9496461318        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.8222252394        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.6948043469        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.5673834545        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.4399625621        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.3125416696        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.1851207772        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.0576998848        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.0697210077        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.1971419001        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.3245627925        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.4519836849        0.0000353510        0.0000353510        0.0000412331        0.0001416485        0.0001413634        0.0001416485
        0.5794045774        0.0000844499        0.0000844499        0.0000984341        0.0003397051        0.0003382438        0.0003397051
        0.7068254698        0.0001482317        0.0001482317        0.0001726865        0.0005983059        0.0005949049        0.0005983059
        0.8342463622        0.0002339261        0.0002339261        0.0002722840        0.0009478647        0.0009410738        0.0009478647
        0.9616672547        0.0003215811        0.0003215811        0.0003739495        0.0013093327        0.0012974257        0.0013093327
        1.0890881471        0.0004180977        0.0004180977        0.0004856820        0.0017122160        0.0016924262        0.0017122160
        1.2165090395        0.0005318698        0.0005318698        0.0006169720        0.0021924379        0.0021608828        0.0021924379
        1.3439299319        0.0006533881        0.0006533881        0.0007570625        0.0027129472        0.0026656635        0.0027129472
        1.4713508244        0.0007920050        0.0007920050        0.0009160331        0.0033154948        0.0032463484        0.0033154948
        1.5987717168        0.0009416961        0.0009416961        0.0010872668        0.0039771171        0.0038795648        0.0039771171
        1.7261926092        0.0010997136        0.0010997136        0.0012674864        0.0046898913        0.0045556179        0.0046898913
        1.8536135017        0.0012805165        0.0012805165        0.0014724378        0.0055177164        0.0053356706        0.0055177164
        1.9810343941        0.0014829206        0.0014829206        0.0017014472        0.0064609721        0.0062179906        0.0064609721
        2.1084552865        0.0017019787        0.0017019787        0.0019471208        0.0075057905        0.0071855224        0.0075057905
        2.2358761790        0.0019308749        0.0019308749        0.0022026156        0.0086305220        0.0082146432        0.0086305220
        2.3632970714        0.0021707898        0.0021707898        0.0024681880        0.0098403353        0.0093111088        0.0098403353
        2.4907179638        0.0024219292        0.0024219292        0.0027434677        0.0111491430        0.0104799248        0.0111491430
        2.6181388562        0.0026913633        0.0026913633        0.0030356533        0.0125921036        0.0117545601        0.0125921036
        2.7455597487        0.0029775518        0.0029775518        0.0033435996        0.0141759871        0.0131361601        0.0141759871
        2.8729806411        0.0033060012        0.0033060012        0.0036911505        0.0160343374        0.0147436764        0.0160343374
        3.0004015335        0.0036460199        0.0036460199        0.0040459774        0.0180344103        0.0164487623        0.0180344103
        3.1278224260        0.0040093217        0.0040093217        0.0044157859        0.0202437918        0.0183146098        0.0202437918
        3.2552433184        0.0044109062        0.0044109062        0.0048097942        0.0227687111        0.0204285680        0.0227687111
        3.3826642108        0.0048274408        0.0048274408        0.0051975244        0.0255034037        0.0227052847        0.0255034037
        3.5100851032        0.0053195285        0.0053195285        0.0056047907        0.0287367487        0.0254900152        0.0287367487
        3.6375059957        0.0057095424        0.0057095424        0.0059318687        0.0316145452        0.0278679464        0.0316145452
        3.7649268881        0.0062791367        0.0062791367        0.0063133472        0.0356117120        0.0313694529        0.0356117120
        3.8923477805        0.0065943112        0.0065943112        0.0066957814        0.0390191180        0.0334071981        0.0390191180
        4.0197686730        0.0068188525        0.0068188525        0.0070686741        0.0423426048        0.0349567621        0.0423426048
        4.1471895654        0.0074641328        0.0074641328        0.0084404786        0.0515012829        0.0374735098        0.0515012829
        4.2746104578        0.0082607012        0.0082607012        0.0097720791        0.0629330906        0.0411029774        0.0629330906
        4.4020313502        0.0089253037        0.0089253037        0.0101762012        0.0707382611        0.0458597579        0.0707382611
        4.5294522427        0.0091767481        0.0091767481        0.0105112942        0.0775933351        0.0480173550        0.0775933351
        4.6568731351        0.0098717074        0.0098717074        0.0111630618        0.0904056440        0.0525484950        0.0904056440
        4.7842940275        0.0104127433        0.0104127433        0.0115520494        0.1023958159        0.0567105166        0.1023958159
        4.9117149200        0.0110016844        0.0110016844        0.0119661799        0.1169436583        0.0610433427        0.1169436583
        5.0391358124        0.0118488723        0.0118488723        0.0125143251        0.1392995963        0.0658819504        0.1392995963
        5.1665567048        0.0122940078        0.0122940078        0.0129060600        0.1507262927        0.0705483828        0.1507262927
        5.2939775973        0.0125846948        0.0125846948        0.0133182900        0.1604265422        0.0747960079        0.1604265422
        5.4213984897        0.0129271668        0.0129271668        0.0137742123        0.1726458842        0.0795104073        0.1726458842
        5.5488193821        0.0132531677        0.0132531677        0.0142150574        0.1869983343        0.0845502464        0.1869983343
        5.6762402745        0.0135771176        0.0135771176        0.0147165261        0.2035452721        0.0901800541        0.2035452721
        5.8036611670        0.0138964974        0.0138964974        0.0152752675        0.2206313971        0.0964236186        0.2206313971
        5.9310820594        0.0141779178        0.0141779178        0.0158757820        0.2412343645        0.1028329627        0.2412343645
        6.0585029518        0.0144425945        0.0144425945        0.0165126219        0.2652961209        0.1096552885        0.2652961209
        6.1859238443        0.0146465799        0.0146465799        0.0170658912        0.2934789625        0.1173571475        0.2934789625
        6.3133447367        0.0148985501        0.0148985501        0.0175818411        0.3278299907        0.1266665606        0.3278299907
        6.4407656291        0.0148328347        0.0148328347        0.0177824669        0.3671048786        0.1351893159        0.3671048786
        6.5681865215        0.0146439598        0.0146439598        0.0175747118        0.4153643448        0.1453230600        0.4153643448
        6.6956074140        0.0146864333        0.0146864333        0.0174068620        0.4808997350        0.1605931717        0.4808997350
        6.8230283064        0.0145027161        0.0145027161        0.0163082895        0.5620882757        0.1791448914        0.5620882757
        6.9504491988        0.0152414108        0.0152414108        0.0161290753        0.7525822716        0.2830611760        0.7525822716
        7.0778700913        0.0156111631        0.0156111631        0.0140246053        0.8704566102        0.3444918977        0.8704566102
        7.2052909837        0.0156885909        0.0156885909        0.0122358798        0.7316252091        0.3772226743        0.7316252091
        7.3327118761        0.0156562764        0.0156562764        0.0110351084        0.6182728271        0.4286450393        0.6182728271
        7.4601327686        0.0161393092        0.0161393092        0.0107105519        0.5785373187        0.4621324235        0.5785373187
        7.5875536610        0.0169872476        0.0169872476        0.0107664797        0.6627961077        0.5228002089        0.6627961077
        7.7149745534        0.0186280652        0.0186280652        0.0110570171        0.8722478824        0.5922133792        0.8722478824
        7.8423954458        0.0159283739        0.0159283739        0.0096697991        0.5741675129        0.5367543364        0.5741675129
        7.9698163383        0.0148915428        0.0148915428        0.0088494697        0.4931032401        0.5422518770        0.4931032401
        8.0972372307        0.0155028323        0.0155028323        0.0097431173        0.5787527683        0.6271998813        0.5787527683
        8.2246581231        0.0168157126        0.0168157126        0.0117352756        0.7198372820        0.7262368479        0.7198372820
        8.3520790156        0.0190248461        0.0190248461        0.0122142356        0.7985739466        0.7075586328        0.7985739466
        8.4794999080        0.0141383027        0.0141383027        0.0086411353        0.5207531991        0.6191442735        0.5207531991
        8.6069208004        0.0146448250        0.0146448250        0.0097564232        0.3958003360        0.7222809641        0.3958003360
        8.7343416928        0.0165593535        0.0165593535        0.0107937895        0.4474497428        0.8262761797        0.4474497428
        8.8617625853        0.0137774864        0.0137774864        0.0098695638        0.4414813307        0.7010267686        0.4414813307
        8.9891834777        0.0115506870        0.0115506870        0.0088264286        0.3988669294        0.5026888861        0.3988669294
        9.1166043701        0.0110157424        0.0110157424        0.0091707920        0.4029041749        0.4993017545        0.4029041749
        9.2440252626        0.0099302678        0.0099302678        0.0091044111        0.3780822729        0.4785433538        0.3780822729
        9.3714461550        0.0084193566        0.0084193566        0.0080577932        0.3156715694        0.4287305072        0.3156715694
        9.4988670474        0.0068576538        0.0068576538        0.0066930834        0.2390593048        0.3599849264        0.2390593048
        9.6262879398        0.0056891850        0.0056891850        0.0052199766        0.1808047188        0.2943538529        0.1808047188
        9.7537088323        0.0052107929        0.0052107929        0.0053710484        0.1789342615        0.2304450037        0.1789342615
        9.8811297247        0.0064634789        0.0064634789        0.0088450639        0.3167847266        0.3675361493        0.3167847266
       10.0085506171        0.0066374601        0.0066374601        0.0114238877        0.3792920281        0.4478677551        0.3792920281
       10.1359715096        0.0070359663        0.0070359663        0.0117719963        0.4241345977        0.5993979306        0.4241345977
       10.2633924020        0.0053996945        0.0053996945        0.0057812060        0.2712851821        0.4420920827        0.2712851821
       10.3908132944        0.0049612978        0.0049612978        0.0041062465        0.2272637341        0.4499248562        0.2272637341
       10.5182341869        0.0064133684        0.0064133684        0.0050564375        0.3069327338        0.6585969508        0.3069327338
       10.6456550793        0.0053570388        0.0053570388        0.0044619096        0.2679019244        0.4793780489        0.2679019244
       10.7730759717        0.0041015304        0.0041015304        0.0052991157        0.2569842060        0.4447138671        0.2569842060
       10.9004968641        0.0036928165        0.0036928165        0.0071657513        0.3026058576        0.5360665934        0.3026058576
       11.0279177566        0.0034097355        0.0034097355        0.0068128668        0.2791869836        0.4583642021        0.2791869836
       11.1553386490        0.0033161847        0.0033161847        0.0063831396        0.2594807780        0.4265650597        0.2594807780
       11.2827595414        0.0032022644        0.0032022644        0.0061972293        0.2427735687        0.4459677465        0.2427735687
       11.4101804339        0.0029045068        0.0029045068        0.0048411739        0.2085613174        0.3736346730        0.2085613174
       11.5376013263        0.0026428317        0.0026428317        0.0041860781        0.1864632661        0.3230041144        0.1864632661
       11.6650222187        0.0024225360        0.0024225360        0.0038018190        0.1742669547        0.2894849170        0.1742669547
       11.7924431111        0.0020808162        0.0020808162        0.0032884616        0.1529344011        0.2476338435        0.1529344011
       11.9198640036        0.0017468857        0.0017468857        0.0030456543        0.1327028709        0.2252977415        0.1327028709
       12.0472848960        0.0015774157        0.0015774157        0.0029143547        0.1282926603        0.2095974651        0.1282926603
       12.1747057884        0.0013906330        0.0013906330        0.0026492531        0.1205954472        0.1834976536        0.1205954472
       12.3021266809        0.0011958863        0.0011958863        0.0023806772        0.1104232718        0.1581328139        0.1104232718
       12.4295475733        0.0010045951        0.0010045951        0.0021636526        0.1001088455        0.1378239274        0.1001088455
       12.5569684657        0.0008219741        0.0008219741        0.0019702651        0.0897022166        0.1197247865        0.0897022166
       12.6843893581        0.0006445091        0.0006445091        0.0017703531        0.0786963519        0.1023543696        0.0786963519
       12.8118102506        0.0004799940        0.0004799940        0.0015615536        0.0674799993        0.0857782194        0.0674799993
       12.9392311430        0.0003226470        0.0003226470        0.0012892285        0.0548180606        0.0682602276        0.0548180606
       13.0666520354        0.0001774403        0.0001774403        0.0008919950        0.0401108159        0.0489407998        0.0401108159
       13.1940729279        0.0000439563        0.0000439563        0.0002678433        0.0186071289        0.0219478419        0.0186071289
       13.3214938203        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.4489147127        0.0024507755        0.0024507755        0.3916495924        0.0212675648        0.0003587055        0.0212675648
       13.5763356052        0.0020913477        0.0020913477        0.9224706975        0.0362025664        0.0020897232        0.0362025664
       13.7037564976        0.0022019394        0.0022019394        1.0615551827        0.0240132508        0.0009750715        0.0240132508
       13.8311773900        0.0053079962        0.0053079962        1.1643235297        0.0170207279        0.0011807111        0.0170207279
       13.9585982824        0.0051708050        0.0051708050        1.0602695782        0.0130573751        0.0015002440        0.0130573751
       14.0860191749        0.0049860344        0.0049860344        0.9869953394        0.0105800563        0.0019768038        0.0105800563
       14.2134400673        0.0042993854        0.0042993854        0.6995958497        0.0091922460        0.0011371496        0.0091922460
       14.3408609597        0.0042742986        0.0042742986        0.5909465618        0.0083533012        0.0008597012        0.0083533012
       14.4682818522        0.0045142732        0.0045142732        0.5245598399        0.0077939334        0.0006887207        0.0077939334
       14.5957027446        0.0049691289        0.0049691289        0.4788825469        0.0073675059        0.0005761556        0.0073675059
       14.7231236370        0.0056653762        0.0056653762        0.4477369037        0.0070788845        0.0005068464        0.0070788845
       14.8505445294        0.0065941846        0.0065941846        0.4244270390        0.0068580068        0.0004711227        0.0068580068
       14.9779654219        0.0078314856        0.0078314856        0.4144466989        0.0067645152        0.0004656696        0.0067645152
       15.1053863143        0.0129516998        0.0129516998        0.6547512161        0.0081102112        0.0005111844        0.0081102112
       15.2328072067        0.0198919514        0.0198919514        0.9897259064        0.0107187853        0.0006908094        0.0107187853
       15.3602280992        0.0338673213        0.0338673213        1.6174524235        0.0164809590        0.0012079631        0.0164809590
       15.4876489916        0.0465155753        0.0465155753        1.8446934102        0.0229637728        0.0019220979        0.0229637728
       15.6150698840        0.0683156567        0.0683156567        2.0114190225        0.0289745046        0.0024648958        0.0289745046
       15.7424907765        0.1057599219        0.1057599219        1.8260101158        0.0273864497        0.0019399768        0.0273864497
       15.8699116689        0.1217415930        0.1217415930        1.7086289901        0.0322961467        0.0030786738        0.0322961467
       15.9973325613        0.0224347579        0.0224347579        0.4949569491        0.0202678114        0.0016637481        0.0202678114
       16.1247534537        0.0303183314        0.0303183314        0.4756347901        0.0279425420        0.0029079040        0.0279425420
       16.2521743462        0.0389848075        0.0389848075        0.3930093636        0.0359425656        0.0045829421        0.0359425656
       16.3795952386        0.0180716753        0.0180716753        0.1979852409        0.0176764061        0.0017338458        0.0176764061
       16.5070161310        0.0107864301        0.0107864301        0.1235866643        0.0112635405        0.0008769557        0.0112635405
       16.6344370235        0.0062554129        0.0062554129        0.0767630917        0.0071103525        0.0004050926        0.0071103525
       16.7618579159        0.0028078714        0.0028078714        0.0391319492        0.0036335993        0.0001050200        0.0036335993
       16.8892788083        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       17.0166997007        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       17.1441205932        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
