# Tetrahedron method
       -2.3020408146        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -2.1386283753        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.9752159360        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.8118034968        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.6483910575        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.4849786182        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.3215661789        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.1581537397        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.9947413004        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.8313288611        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.6679164219        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.5045039826        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.3410915433        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.1776791041        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.0142666648        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.1491457745        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.3125582137        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.4759706530        0.0002415047        0.0002415047        0.0002016599        0.0002016599        0.0001547841        0.0001547841
        0.6393830923        0.0010686086        0.0010686086        0.0008929968        0.0008929968        0.0006893824        0.0006893824
        0.8027955315        0.0008372633        0.0008372633        0.0007009072        0.0007009072        0.0005359330        0.0005359330
        0.9662079708        0.0012458414        0.0012458414        0.0010445721        0.0010445721        0.0007951431        0.0007951431
        1.1296204101        0.0019706969        0.0019706969        0.0016548711        0.0016548711        0.0012556532        0.0012556532
        1.2930328494        0.0025997839        0.0025997839        0.0021882770        0.0021882770        0.0016497289        0.0016497289
        1.4564452886        0.0033810729        0.0033810729        0.0028531284        0.0028531284        0.0021367004        0.0021367004
