# Tetrahedron method
       -1.6865771262        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.5743324662        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.4620878062        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.3498431462        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.2375984861        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.1253538261        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.0131091661        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.9008645061        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.7886198460        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.6763751860        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.5641305260        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.4518858660        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.3396412059        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.2273965459        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.1151518859        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.0029072259        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.1093374341        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.2215820942        0.0000168770        0.0000168773        0.0000168773        0.0000168773        0.0000168773        0.0000168770        0.0000735024        0.0000731955        0.0000731955        0.0000731979        0.0000731977        0.0000731979        0.0000731977        0.0000731556        0.0000731835        0.0000731979        0.0000731977        0.0000731975        0.0000731560        0.0000731331        0.0000731556        0.0000731560        0.0000731556        0.0000731331        0.0000731979        0.0000731977        0.0000731975        0.0000731835        0.0000731556
        0.3338267542        0.0000699485        0.0000699489        0.0000699489        0.0000699489        0.0000699489        0.0000699485        0.0003076575        0.0003042260        0.0003042260        0.0003042295        0.0003042029        0.0003042295        0.0003042029        0.0003037832        0.0003039579        0.0003042295        0.0003042029        0.0003042027        0.0003037838        0.0003036961        0.0003037832        0.0003037838        0.0003037832        0.0003036961        0.0003042295        0.0003042029        0.0003042027        0.0003039579        0.0003037832
        0.4460714142        0.0001418004        0.0001418018        0.0001418018        0.0001418018        0.0001418018        0.0001418004        0.0006309200        0.0006188070        0.0006188070        0.0006188175        0.0006187051        0.0006188175        0.0006187051        0.0006170735        0.0006179538        0.0006188175        0.0006187051        0.0006187047        0.0006170752        0.0006171796        0.0006170735        0.0006170752        0.0006170735        0.0006171796        0.0006188175        0.0006187051        0.0006187047        0.0006179538        0.0006170735
        0.5583160742        0.0002344710        0.0002344746        0.0002344746        0.0002344746        0.0002344746        0.0002344710        0.0010586167        0.0010274783        0.0010274783        0.0010275062        0.0010274174        0.0010275062        0.0010274174        0.0010231339        0.0010255191        0.0010275062        0.0010274174        0.0010274162        0.0010231384        0.0010231820        0.0010231339        0.0010231384        0.0010231339        0.0010231820        0.0010275062        0.0010274174        0.0010274162        0.0010255191        0.0010231339
        0.6705607343        0.0003423327        0.0003423344        0.0003423344        0.0003423344        0.0003423344        0.0003423327        0.0015736439        0.0015079244        0.0015079244        0.0015079388        0.0015077627        0.0015079388        0.0015077627        0.0014986727        0.0015038870        0.0015079388        0.0015077627        0.0015077632        0.0014986748        0.0014988491        0.0014986727        0.0014986748        0.0014986727        0.0014988491        0.0015079388        0.0015077627        0.0015077632        0.0015038870        0.0014986727
        0.7828053943        0.0004713327        0.0004713401        0.0004713401        0.0004713401        0.0004713401        0.0004713327        0.0022156050        0.0020891615        0.0020891615        0.0020892238        0.0020892049        0.0020892238        0.0020892049        0.0020718120        0.0020816490        0.0020892238        0.0020892049        0.0020892096        0.0020718207        0.0020716315        0.0020718120        0.0020718207        0.0020718120        0.0020716315        0.0020892238        0.0020892049        0.0020892096        0.0020816490        0.0020718120
        0.8950500543        0.0006208293        0.0006208317        0.0006208317        0.0006208317        0.0006208317        0.0006208293        0.0029956272        0.0027721970        0.0027721970        0.0027722163        0.0027720188        0.0027722163        0.0027720188        0.0027414009        0.0027588462        0.0027722163        0.0027720188        0.0027720195        0.0027414038        0.0027416825        0.0027414009        0.0027414038        0.0027414009        0.0027416825        0.0027722163        0.0027720188        0.0027720195        0.0027588462        0.0027414009
        1.0072947143        0.0007949052        0.0007949071        0.0007949071        0.0007949071        0.0007949071        0.0007949052        0.0039521598        0.0035792460        0.0035792460        0.0035792629        0.0035792184        0.0035792629        0.0035792184        0.0035281425        0.0035576441        0.0035792628        0.0035792184        0.0035792216        0.0035281445        0.0035282290        0.0035281425        0.0035281445        0.0035281425        0.0035282290        0.0035792628        0.0035792184        0.0035792216        0.0035576441        0.0035281425
        1.1195393744        0.0009839373        0.0009839488        0.0009839488        0.0009839488        0.0009839488        0.0009839373        0.0050645937        0.0044734274        0.0044734274        0.0044735389        0.0044728792        0.0044735389        0.0044728792        0.0043926003        0.0044394323        0.0044735389        0.0044728792        0.0044729079        0.0043926125        0.0043924865        0.0043926003        0.0043926125        0.0043926003        0.0043924865        0.0044735389        0.0044728792        0.0044729079        0.0044394323        0.0043926003
        1.2317840344        0.0011990343        0.0011990375        0.0011990375        0.0011990375        0.0011990375        0.0011990343        0.0064251950        0.0055118389        0.0055118389        0.0055118680        0.0055112366        0.0055118680        0.0055112366        0.0053879276        0.0054596001        0.0055118680        0.0055112366        0.0055112425        0.0053879311        0.0053882710        0.0053879276        0.0053879311        0.0053879276        0.0053882710        0.0055118680        0.0055112366        0.0055112425        0.0054596001        0.0053879276
        1.3440286944        0.0014325885        0.0014325849        0.0014325849        0.0014325849        0.0014325849        0.0014325885        0.0080361291        0.0066675267        0.0066675267        0.0066674920        0.0066680395        0.0066674920        0.0066680395        0.0064844219        0.0065901229        0.0066674920        0.0066680395        0.0066680311        0.0064844180        0.0064841154        0.0064844219        0.0064844180        0.0064844219        0.0064841154        0.0066674920        0.0066680395        0.0066680311        0.0065901229        0.0064844219
        1.4562733544        0.0016830444        0.0016829813        0.0016829813        0.0016829813        0.0016829813        0.0016830444        0.0099432444        0.0079446395        0.0079446395        0.0079440384        0.0079443699        0.0079440384        0.0079443699        0.0076788053        0.0078306284        0.0079440384        0.0079443699        0.0079442276        0.0076787366        0.0076792284        0.0076788053        0.0076787366        0.0076788053        0.0076792284        0.0079440384        0.0079443699        0.0079442276        0.0078306284        0.0076788053
        1.5685180144        0.0019566884        0.0019566712        0.0019566712        0.0019566712        0.0019566712        0.0019566884        0.0122532147        0.0093829008        0.0093829008        0.0093827366        0.0093825067        0.0093827366        0.0093825067        0.0090047542        0.0092194915        0.0093827366        0.0093825067        0.0093824672        0.0090047356        0.0090048520        0.0090047542        0.0090047356        0.0090047542        0.0090048520        0.0093827366        0.0093825067        0.0093824672        0.0092194915        0.0090047542
        1.6807626745        0.0022530137        0.0022530141        0.0022530141        0.0022530141        0.0022530141        0.0022530137        0.0150709884        0.0109985978        0.0109985978        0.0109985988        0.0109967284        0.0109985988        0.0109967284        0.0104674079        0.0107640595        0.0109985988        0.0109967284        0.0109967250        0.0104674084        0.0104676534        0.0104674079        0.0104674084        0.0104674079        0.0104676534        0.0109985988        0.0109967284        0.0109967250        0.0107640595        0.0104674079
        1.7930073345        0.0025705354        0.0025705233        0.0025705233        0.0025705233        0.0025705233        0.0025705354        0.0185195331        0.0128020409        0.0128020409        0.0128018390        0.0128018146        0.0128018390        0.0128018146        0.0120662727        0.0124701053        0.0128018389        0.0128018146        0.0128016510        0.0120662644        0.0120663717        0.0120662727        0.0120662644        0.0120662727        0.0120663717        0.0128018389        0.0128018146        0.0128016510        0.0124701053        0.0120662727
        1.9052519945        0.0029014125        0.0029014082        0.0029014082        0.0029014082        0.0029014082        0.0029014125        0.0227237625        0.0147806582        0.0147806582        0.0147805891        0.0147815825        0.0147805891        0.0147815825        0.0137728507        0.0143125109        0.0147805891        0.0147815824        0.0147815282        0.0137728476        0.0137724928        0.0137728507        0.0137728476        0.0137728507        0.0137724928        0.0147805891        0.0147815824        0.0147815282        0.0143125109        0.0137728507
        2.0174966545        0.0032499955        0.0032499983        0.0032499983        0.0032499983        0.0032499983        0.0032499955        0.0279653182        0.0169887495        0.0169887495        0.0169887773        0.0169892473        0.0169887773        0.0169892473        0.0156154436        0.0163283941        0.0169887773        0.0169892473        0.0169892555        0.0156154463        0.0156157473        0.0156154436        0.0156154463        0.0156154436        0.0156157473        0.0169887773        0.0169892473        0.0169892555        0.0163283941        0.0156154436
        2.1297413146        0.0036136897        0.0036136800        0.0036136800        0.0036136800        0.0036136800        0.0036136897        0.0345937450        0.0194578214        0.0194578214        0.0194575579        0.0194555903        0.0194575579        0.0194555903        0.0175938829        0.0185225530        0.0194575579        0.0194555903        0.0194552688        0.0175938787        0.0175936460        0.0175938829        0.0175938787        0.0175938829        0.0175936460        0.0194575579        0.0194555903        0.0194552688        0.0185225530        0.0175938829
