# Tetrahedron method
        8.0727925883        0.2196127795        0.2196526496        0.2198688531        0.2196127795        0.2198688531        0.2196526496        0.0407658705        0.0159091775        0.0159091775
        8.1949376789        0.2106848106        0.2103399296        0.2105219697        0.2106848106        0.2105219697        0.2103399296        0.0331324245        0.0156428864        0.0156428864
        8.3170827695        0.1536395392        0.1531438371        0.1537396964        0.1536395392        0.1537396964        0.1531438371        0.0220042342        0.0112795555        0.0112795555
        8.4392278601        0.1530838046        0.1527384686        0.1529299376        0.1530838046        0.1529299376        0.1527384686        0.0201732137        0.0116650886        0.0116650886
        8.5613729506        0.1513988287        0.1514901251        0.1513466246        0.1513988287        0.1513466246        0.1514901251        0.0171540920        0.0117469739        0.0117469739
        8.6835180412        0.1167820585        0.1169802121        0.1168869288        0.1167820585        0.1168869288        0.1169802121        0.0138858657        0.0086761928        0.0086761928
        8.8056631318        0.0960473653        0.0961236651        0.0958520686        0.0960473653        0.0958520686        0.0961236651        0.0127727994        0.0068094671        0.0068094671
        8.9278082224        0.0887298298        0.0889232792        0.0887164612        0.0887298298        0.0887164612        0.0889232792        0.0123014299        0.0060332445        0.0060332445
        9.0499533130        0.0882898043        0.0884243703        0.0884578126        0.0882898043        0.0884578126        0.0884243703        0.0122648518        0.0057547897        0.0057547897
        9.1720984035        0.0927359800        0.0927234054        0.0928511562        0.0927359800        0.0928511562        0.0927234054        0.0127129562        0.0057961771        0.0057961771
        9.2942434941        0.1027478232        0.1027252684        0.1024982305        0.1027478232        0.1024982305        0.1027252684        0.0139780148        0.0061375693        0.0061375693
        9.4163885847        0.1249979912        0.1247827352        0.1247522225        0.1249979912        0.1247522225        0.1247827352        0.0181009927        0.0066344686        0.0066344686
        9.5385336753        0.1459349343        0.1456768868        0.1459667180        0.1459349343        0.1459667180        0.1456768868        0.0188397944        0.0068811901        0.0068811901
        9.6606787658        0.1523054762        0.1516679672        0.1519771467        0.1523054762        0.1519771467        0.1516679672        0.0212853670        0.0065491680        0.0065491680
        9.7828238564        0.1866660019        0.1868336800        0.1867330359        0.1866660019        0.1867330359        0.1868336800        0.0260436194        0.0060598303        0.0060598303
        9.9049689470        0.2692529816        0.2695409304        0.2693862150        0.2692529816        0.2693862150        0.2695409304        0.0390939380        0.0059541285        0.0059541285
       10.0271140376        0.3494256316        0.3483410454        0.3487641448        0.3494256316        0.3487641448        0.3483410454        0.0475813042        0.0058097576        0.0058097576
       10.1492591282        0.2526485270        0.2526371204        0.2527984928        0.2526485270        0.2527984928        0.2526371204        0.0301185867        0.0051541051        0.0051541051
       10.2714042187        0.2472676250        0.2475621457        0.2472180758        0.2472676250        0.2472180758        0.2475621457        0.0247068458        0.0053063723        0.0053063723
       10.3935493093        0.2114055662        0.2115299549        0.2114505291        0.2114055662        0.2114505291        0.2115299549        0.0165996369        0.0060920410        0.0060920410
       10.5156943999        0.1573505879        0.1573705392        0.1573835626        0.1573505879        0.1573835626        0.1573705392        0.0065972984        0.0059350243        0.0059350243
       10.6378394905        0.1046254448        0.1051024144        0.1047101788        0.1046254448        0.1047101788        0.1051024144        0.0016707035        0.0059401801        0.0059401801
       10.7599845810        0.0724630340        0.0727698885        0.0725964273        0.0724630340        0.0725964273        0.0727698885        0.0013849416        0.0074450214        0.0074450214
       10.8821296716        0.1349855389        0.1363264231        0.1355523905        0.1349855389        0.1355523905        0.1363264231        0.0022030923        0.0109724135        0.0109724135
       11.0042747622        0.2441385442        0.2427373931        0.2430439276        0.2441385442        0.2430439276        0.2427373931        0.0035353086        0.0156576892        0.0156576892
       11.1264198528        0.2622649427        0.2633563678        0.2625124072        0.2622649427        0.2625124072        0.2633563678        0.0041578965        0.0127532206        0.0127532206
       11.2485649434        0.1047530632        0.1046456834        0.1047289910        0.1047530632        0.1047289910        0.1046456834        0.0025258754        0.0061331077        0.0061331077
       11.3707100339        0.0748348284        0.0746623719        0.0747642056        0.0748348284        0.0747642056        0.0746623719        0.0020932094        0.0042051808        0.0042051808
       11.4928551245        0.0594309754        0.0592826412        0.0593350149        0.0594309754        0.0593350149        0.0592826412        0.0017348237        0.0030678025        0.0030678025
       11.6150002151        0.0494710054        0.0492844264        0.0493715928        0.0494710054        0.0493715928        0.0492844264        0.0014122956        0.0022888715        0.0022888715
       11.7371453057        0.0422214090        0.0421066942        0.0421556314        0.0422214090        0.0421556314        0.0421066942        0.0011258155        0.0017114507        0.0017114507
       11.8592903963        0.0365330270        0.0364457601        0.0364840444        0.0365330270        0.0364840444        0.0364457601        0.0008724758        0.0012690101        0.0012690101
       11.9814354868        0.0317117389        0.0316459184        0.0316784559        0.0317117389        0.0316784559        0.0316459184        0.0006533534        0.0009186829        0.0009186829
       12.1035805774        0.0274407171        0.0273853276        0.0274161997        0.0274407171        0.0274161997        0.0273853276        0.0004674707        0.0006422677        0.0006422677
       12.2257256680        0.0235649788        0.0235276714        0.0235469246        0.0235649788        0.0235469246        0.0235276714        0.0003150020        0.0004269182        0.0004269182
       12.3478707586        0.0196646575        0.0196371592        0.0196504827        0.0196646575        0.0196504827        0.0196371592        0.0001937579        0.0002587763        0.0002587763
       12.4700158491        0.0157070648        0.0156859216        0.0156972376        0.0157070648        0.0156972376        0.0156859216        0.0001024569        0.0001354111        0.0001354111
       12.5921609397        0.0111928679        0.0111795065        0.0111860596        0.0111928679        0.0111860596        0.0111795065        0.0000386472        0.0000507814        0.0000507814
       12.7143060303        0.0047117349        0.0047068784        0.0047091808        0.0047117349        0.0047091808        0.0047068784        0.0000032357        0.0000044322        0.0000044322
       12.8364511209        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       12.9585962115        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       13.0807413020        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
