# Tetrahedron method
      -22.9685009965        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -22.5847322420        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -22.2009634875        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -21.8171947330        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -21.4334259785        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -21.0496572240        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -20.6658884695        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -20.2821197150        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -19.8983509605        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -19.5145822061        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -19.1308134516        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -18.7470446971        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -18.3632759426        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -17.9795071881        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -17.5957384336        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -17.2119696791        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -16.8282009246        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
      -16.4444321701        0.0000000002        0.0000000002        0.0000000004        0.0000000004        0.0000000009        0.0000000004        0.0000000011        0.0000000007        0.0000000008        0.0000000004        0.0000000003        0.0000000005        0.0000000005        0.0000000003        0.0000000001
      -16.0606634156        0.0000000090        0.0000000077        0.0000000069        0.0000000077        0.0000000179        0.0000000116        0.0000000234        0.0000000144        0.0000000149        0.0000000104        0.0000000083        0.0000000077        0.0000000097        0.0000000076        0.0000000027
      -15.6768946612        0.0000000726        0.0000000853        0.0000000678        0.0000000694        0.0000001497        0.0000001407        0.0000000958        0.0000000918        0.0000001592        0.0000001243        0.0000000986        0.0000000582        0.0000000812        0.0000000603        0.0000000263
      -15.2931259067        0.0000002277        0.0000002861        0.0000002339        0.0000002255        0.0000004624        0.0000004569        0.0000002211        0.0000002891        0.0000005128        0.0000004129        0.0000003148        0.0000001849        0.0000002467        0.0000001901        0.0000001073
      -14.9093571522        0.0000005250        0.0000007138        0.0000006161        0.0000005339        0.0000011106        0.0000010227        0.0000004149        0.0000006972        0.0000011020        0.0000009378        0.0000007332        0.0000004523        0.0000005170        0.0000004521        0.0000003271
      -14.5255883977        0.0000010592        0.0000014812        0.0000013517        0.0000010973        0.0000023743        0.0000020088        0.0000009323        0.0000014874        0.0000020418        0.0000018136        0.0000014582        0.0000009521        0.0000009658        0.0000008950        0.0000008504
      -14.1418196432        0.0000018481        0.0000025333        0.0000024202        0.0000019552        0.0000041798        0.0000033892        0.0000022288        0.0000026193        0.0000033512        0.0000030854        0.0000024509        0.0000016743        0.0000016416        0.0000015409        0.0000017259
      -13.7580508887        0.0000031631        0.0000042623        0.0000040346        0.0000034226        0.0000066786        0.0000055188        0.0000046856        0.0000043971        0.0000055323        0.0000051597        0.0000039602        0.0000028232        0.0000027655        0.0000026489        0.0000033592
      -13.3742821342        0.0000058643        0.0000078549        0.0000068519        0.0000063258        0.0000105663        0.0000096044        0.0000092988        0.0000080163        0.0000098819        0.0000091593        0.0000071767        0.0000052787        0.0000050332        0.0000048985        0.0000067407
      -12.9905133797        0.0000104651        0.0000141867        0.0000115524        0.0000118114        0.0000165555        0.0000163800        0.0000165516        0.0000142418        0.0000166871        0.0000152664        0.0000135534        0.0000093744        0.0000090322        0.0000089136        0.0000125802
      -12.6067446252        0.0000186594        0.0000245486        0.0000193242        0.0000210618        0.0000265773        0.0000274292        0.0000277529        0.0000251573        0.0000272254        0.0000251514        0.0000238029        0.0000157734        0.0000158575        0.0000164187        0.0000228020
      -12.2229758707        0.0000322789        0.0000405099        0.0000323547        0.0000353088        0.0000436570        0.0000454592        0.0000420278        0.0000437336        0.0000437721        0.0000411584        0.0000373929        0.0000266616        0.0000264362        0.0000278797        0.0000379739
      -11.8392071163        0.0000526977        0.0000660643        0.0000527914        0.0000570593        0.0000703084        0.0000739677        0.0000612892        0.0000730114        0.0000696552        0.0000666465        0.0000583102        0.0000438643        0.0000433031        0.0000453584        0.0000613423
      -11.4554383618        0.0000793700        0.0001021362        0.0000800097        0.0000860526        0.0001043183        0.0001160510        0.0000906657        0.0001130065        0.0001035228        0.0001018629        0.0000870565        0.0000676877        0.0000658961        0.0000731455        0.0000950782
      -11.0716696073        0.0001137320        0.0001484563        0.0001159949        0.0001243997        0.0001479513        0.0001740193        0.0001243890        0.0001647414        0.0001465390        0.0001490667        0.0001253843        0.0000998734        0.0000962998        0.0001046853        0.0001330183
      -10.6879008528        0.0001683661        0.0002157780        0.0001711396        0.0001853838        0.0002130700        0.0002621872        0.0001819284        0.0002473933        0.0002114275        0.0002179303        0.0001843165        0.0001501133        0.0001453416        0.0001570379        0.0001974823
      -10.3041320983        0.0002344126        0.0002959037        0.0002377131        0.0002569724        0.0002905606        0.0003652532        0.0002399158        0.0003419380        0.0002843497        0.0002967278        0.0002571223        0.0002077579        0.0002006852        0.0002128069        0.0002629041
       -9.9203633438        0.0003073350        0.0004029871        0.0003218125        0.0003467471        0.0003909201        0.0004902198        0.0003013469        0.0004579792        0.0003753373        0.0003987511        0.0003518806        0.0002834168        0.0002671888        0.0002782885        0.0003400882
       -9.5365945893        0.0004016586        0.0005455323        0.0004314843        0.0004612656        0.0005216029        0.0006527563        0.0003779327        0.0006096954        0.0004953450        0.0005323017        0.0004745936        0.0003831657        0.0003531228        0.0003620931        0.0004406938
       -9.1528258348        0.0005280816        0.0007281274        0.0005705936        0.0006099564        0.0006913539        0.0008716260        0.0004672035        0.0008106128        0.0006583551        0.0007036554        0.0006402591        0.0005114790        0.0004637278        0.0004739668        0.0005727856
       -8.7690570803        0.0006474946        0.0009091031        0.0007282343        0.0007661043        0.0008520331        0.0010794572        0.0005618030        0.0010002659        0.0008097648        0.0008831356        0.0008137060        0.0006352673        0.0005793855        0.0005876135        0.0007028607
       -8.3852883258        0.0007822855        0.0011023420        0.0008924208        0.0009339754        0.0010287498        0.0013037981        0.0006561695        0.0012188159        0.0009827719        0.0010701058        0.0010012737        0.0007794304        0.0007056222        0.0006956031        0.0008361956
       -8.0015195714        0.0009187050        0.0013055295        0.0010611038        0.0011096862        0.0012241993        0.0015432899        0.0007584201        0.0014531095        0.0011641366        0.0012786950        0.0011982714        0.0009353434        0.0008365630        0.0008102598        0.0009768498
       -7.6177508169        0.0010703821        0.0015197174        0.0012384315        0.0013019265        0.0014337929        0.0017987022        0.0008699414        0.0017000639        0.0013600014        0.0014940455        0.0014122948        0.0010993943        0.0009795195        0.0009433501        0.0011356734
