# Tetrahedron method
       -3.7636770265        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -3.5299267483        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -3.2961764702        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -3.0624261920        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -2.8286759139        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -2.5949256357        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -2.3611753576        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -2.1274250795        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.8936748013        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.6599245232        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.4261742450        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -1.1924239669        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.9586736887        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.7249234106        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.4911731324        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.2574228543        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       -0.0236725761        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        0.2100777020        0.0000372682        0.0000287338        0.0000287109        0.0000287109        0.0000287338        0.0000580037        0.0000580037
        0.4438279801        0.0002454450        0.0001895387        0.0001892610        0.0001892610        0.0001895387        0.0003827642        0.0003827642
        0.6775782583        0.0008529308        0.0006614846        0.0006588785        0.0006588785        0.0006614846        0.0013350391        0.0013350391
        0.9113285364        0.0015139714        0.0011831042        0.0011744927        0.0011744927        0.0011831042        0.0023863105        0.0023863105
        1.1450788146        0.0025181621        0.0019874946        0.0019634830        0.0019634830        0.0019874946        0.0040041260        0.0040041260
        1.3788290927        0.0035758169        0.0028546389        0.0028027162        0.0028027162        0.0028546389        0.0057442686        0.0057442686
        1.6125793709        0.0049540259        0.0040066917        0.0039064991        0.0039064991        0.0040066917        0.0080357819        0.0080357819
        1.8463296490        0.0065027086        0.0053391822        0.0051661391        0.0051661391        0.0053391822        0.0106797998        0.0106797998
        2.0800799272        0.0082233364        0.0068773961        0.0065902510        0.0065902510        0.0068773961        0.0137009762        0.0137009762
        2.3138302053        0.0101827698        0.0086968419        0.0082357921        0.0082357921        0.0086968419        0.0172253982        0.0172253982
        2.5475804835        0.0123886798        0.0108530019        0.0101447231        0.0101447231        0.0108530019        0.0213264282        0.0213264282
        2.7813307616        0.0148083864        0.0133781088        0.0123274969        0.0123274969        0.0133781088        0.0260542490        0.0260542490
        3.0150810397        0.0174487369        0.0164042060        0.0148393186        0.0148393186        0.0164042060        0.0316093394        0.0316093394
        3.2488313179        0.0203396372        0.0203437657        0.0179370501        0.0179370501        0.0203437657        0.0386990358        0.0386990358
        3.4825815960        0.0233968002        0.0251450037        0.0215797932        0.0215797932        0.0251450037        0.0470063757        0.0470063757
        3.7163318742        0.0266647259        0.0286595149        0.0243439410        0.0243439410        0.0286595149        0.0516240478        0.0516240478
        3.9500821523        0.0304865154        0.0329076298        0.0276741733        0.0276741733        0.0329076298        0.0567645256        0.0567645256
        4.1838324305        0.0528693423        0.0516247001        0.0619687364        0.0619687364        0.0516247001        0.0627215540        0.0627215540
        4.4175827086        0.0723001722        0.0683906629        0.0909072536        0.0909072536        0.0683906629        0.0700127533        0.0700127533
        4.6513329868        0.1008401054        0.0922840056        0.1337542153        0.1337542153        0.0922840056        0.0793154512        0.0793154512
        4.8850832649        0.1897396146        0.1636370372        0.2688994057        0.2688994057        0.1636370372        0.1043107449        0.1043107449
        5.1188335431        0.1861481284        0.1419555623        0.2594863018        0.2594863018        0.1419555623        0.1092075224        0.1092075224
        5.3525838212        0.2102174875        0.1547296585        0.2320105657        0.2320105657        0.1547296585        0.1724243817        0.1724243817
        5.5863340993        0.1853263944        0.1530122945        0.1946679534        0.1946679534        0.1530122945        0.1775052567        0.1775052567
        5.8200843775        0.1930679954        0.1575460729        0.2201823477        0.2201823477        0.1575460729        0.2075367267        0.2075367267
        6.0538346556        0.1488621117        0.1266395410        0.1758414182        0.1758414182        0.1266395410        0.1795249036        0.1795249036
        6.2875849338        0.1635044654        0.1653286078        0.2551280454        0.2551280454        0.1653286078        0.2120244122        0.2120244122
        6.5213352119        0.1067192309        0.1776967407        0.2536159571        0.2536159571        0.1776967407        0.2273993270        0.2273993270
        6.7550854901        0.0826915536        0.2388229563        0.2879070145        0.2879070145        0.2388229563        0.2116794643        0.2116794643
        6.9888357682        0.0611174986        0.2134204770        0.2185717181        0.2185717181        0.2134204770        0.2209439706        0.2209439706
        7.2225860464        0.0607409722        0.1911362222        0.1902939370        0.1902939370        0.1911362222        0.1790233076        0.1790233076
        7.4563363245        0.0597792875        0.1524972792        0.1734960744        0.1734960744        0.1524972792        0.1468451669        0.1468451669
        7.6900866027        0.0699200089        0.1362898915        0.1380322977        0.1380322977        0.1362898915        0.1472016271        0.1472016271
        7.9238368808        0.0964793181        0.1425239271        0.1310451742        0.1310451742        0.1425239271        0.1796696430        0.1796696430
        8.1575871589        0.0853890478        0.1208372103        0.1474060433        0.1474060433        0.1208372103        0.1933261525        0.1933261525
        8.3913374371        0.0895131628        0.1448262134        0.1253553087        0.1253553087        0.1448262134        0.2531360388        0.2531360388
        8.6250877152        0.0984332658        0.1867975355        0.1402873726        0.1402873726        0.1867975355        0.3069156454        0.3069156454
        8.8588379934        0.0775114648        0.1555798491        0.1198084163        0.1198084163        0.1555798491        0.2597787031        0.2597787031
        9.0925882715        0.0658778605        0.1170198871        0.1034299990        0.1034299990        0.1170198871        0.1988251421        0.1988251421
        9.3263385497        0.0962518536        0.1621448083        0.1277267473        0.1277267473        0.1621448083        0.2916901555        0.2916901555
        9.5600888278        0.1033178318        0.1824392138        0.1179949539        0.1179949539        0.1824392138        0.3056732981        0.3056732981
        9.7938391060        0.1010157184        0.2429236534        0.1916202484        0.1916202484        0.2429236534        0.3679384798        0.3679384798
       10.0275893841        0.0383643523        0.1654479124        0.1562056067        0.1562056067        0.1654479124        0.2065384297        0.2065384297
       10.2613396623        0.0438120263        0.1955783850        0.1630463570        0.1630463570        0.1955783850        0.2308759106        0.2308759106
       10.4950899404        0.0512619865        0.2697814820        0.2174751866        0.2174751866        0.2697814820        0.2711621231        0.2711621231
       10.7288402186        0.0658144933        0.2390434017        0.2234362393        0.2234362393        0.2390434017        0.3931540047        0.3931540047
       10.9625904967        0.0657481285        0.2809490771        0.2247603167        0.2247603167        0.2809490771        0.4182421954        0.4182421954
       11.1963407748        0.0574436247        0.2199372924        0.1815294525        0.1815294525        0.2199372924        0.3693467702        0.3693467702
       11.4300910530        0.0586395807        0.2871827856        0.3042992966        0.3042992966        0.2871827856        0.4784106069        0.4784106069
       11.6638413311        0.0717490922        0.2143582355        0.2329230456        0.2329230456        0.2143582355        0.4531910249        0.4531910249
       11.8975916093        0.0077070849        0.1115608620        0.0835449737        0.0835449737        0.1115608620        0.0494086494        0.0494086494
       12.1313418874        0.0058304733        0.1441232186        0.0806108688        0.0806108688        0.1441232186        0.0422063938        0.0422063938
       12.3650921656        0.0055178762        0.1505353589        0.0757498662        0.0757498662        0.1505353589        0.0341739935        0.0341739935
       12.5988424437        0.0053294667        0.1469844597        0.0708205926        0.0708205926        0.1469844597        0.0266415692        0.0266415692
       12.8325927219        0.0105131756        0.1869184702        0.1116167250        0.1116167250        0.1869184702        0.0466752610        0.0466752610
       13.0663430000        0.0358251005        0.2072366583        0.1537652482        0.1537652482        0.2072366583        0.0786766674        0.0786766674
       13.3000932782        0.0447314822        0.1974064740        0.1444426504        0.1444426504        0.1974064740        0.0764399622        0.0764399622
       13.5338435563        0.1442168879        0.1843182020        0.1875431873        0.1875431873        0.1843182020        0.1239446481        0.1239446481
       13.7675938344        0.1724901276        0.2858740110        0.2450529595        0.2450529595        0.2858740110        0.1619881795        0.1619881795
       14.0013441126        0.1805923618        0.2898733423        0.2338911634        0.2338911634        0.2898733423        0.1354232290        0.1354232290
       14.2350943907        0.3038585884        0.4300722608        0.3894296399        0.3894296399        0.4300722608        0.1394100248        0.1394100248
