# Tetrahedron method
        7.7326310677        0.0221207628        0.2354799503        0.2354799503
        7.8286815351        0.0220407762        0.2324214690        0.2324214690
        7.9247320026        0.0534147339        0.4031888451        0.4031888451
        8.0207824701        0.0320388813        0.3761032794        0.3761032794
        8.1168329376        0.0276633922        0.4022714053        0.4022714053
        8.2128834050        0.0257084065        0.3382357201        0.3382357201
        8.3089338725        0.0254634859        0.3616532125        0.3616532125
        8.4049843400        0.0283092889        0.4355414279        0.4355414279
        8.5010348075        0.0305038546        0.5058202880        0.5058202880
        8.5970852750        0.0317963636        0.5166666310        0.5166666310
        8.6931357424        0.0400230080        0.5613689299        0.5613689299
        8.7891862099        0.0627701677        0.6361352929        0.6361352929
        8.8852366774        0.1072837921        0.8325602724        0.8325602724
        8.9812871449        0.0737183050        0.5650432525        0.5650432525
        9.0773376124        0.0610704474        0.5003742262        0.5003742262
        9.1733880798        0.0626482968        0.5662764122        0.5662764122
        9.2694385473        0.0609180106        0.6031885778        0.6031885778
        9.3654890148        0.0609799936        0.6216920522        0.6216920522
        9.4615394823        0.0591047088        0.7856766066        0.7856766066
        9.5575899498        0.0750780899        1.0110309291        1.0110309291
        9.6536404172        0.1380466447        1.1857954209        1.1857954209
        9.7496908847        0.2168301207        1.6701457897        1.6701457897
        9.8457413522        0.0483456168        0.5481580142        0.5481580142
        9.9417918197        0.0327357335        0.3959389657        0.3959389657
       10.0378422871        0.0236193628        0.3744222017        0.3744222017
       10.1338927546        0.0139358800        0.2803968606        0.2803968606
       10.2299432221        0.0088989243        0.2065094619        0.2065094619
       10.3259936896        0.0058060336        0.1428517381        0.1428517381
       10.4220441571        0.0040087318        0.0695521051        0.0695521051
       10.5180946245        0.0032953211        0.0561439338        0.0561439338
       10.6141450920        0.0027021597        0.0463095068        0.0463095068
       10.7101955595        0.0022217911        0.0389749043        0.0389749043
       10.8062460270        0.0016864986        0.0320345305        0.0320345305
       10.9022964945        0.0012697599        0.0267344580        0.0267344580
       10.9983469619        0.0008913050        0.0218593275        0.0218593275
       11.0943974294        0.0005394285        0.0169837079        0.0169837079
       11.1904478969        0.0002794183        0.0127035452        0.0127035452
       11.2864983644        0.0000746838        0.0074177722        0.0074177722
       11.3825488318        0.0000000000        0.0000000000        0.0000000000
       11.4785992993        0.0000000000        0.0000000000        0.0000000000
       11.5746497668        0.0000000000        0.0000000000        0.0000000000
       11.6707002343        0.0000000000        0.0000000000        0.0000000000
       11.7667507018        0.0000000000        0.0000000000        0.0000000000
       11.8628011692        0.0000000000        0.0000000000        0.0000000000
       11.9588516367        0.0000000000        0.0000000000        0.0000000000
       12.0549021042        0.0000000000        0.0000000000        0.0000000000
       12.1509525717        0.0000000000        0.0000000000        0.0000000000
       12.2470030392        0.0000000000        0.0000000000        0.0000000000
       12.3430535066        0.0000000000        0.0000000000        0.0000000000
       12.4391039741        0.0000000000        0.0000000000        0.0000000000
       12.5351544416        0.0000000000        0.0000000000        0.0000000000
       12.6312049091        0.0000000000        0.0000000000        0.0000000000
       12.7272553766        0.0000000000        0.0000000000        0.0000000000
       12.8233058440        0.0000000000        0.0000000000        0.0000000000
       12.9193563115        0.0000000000        0.0000000000        0.0000000000
       13.0154067790        0.0000000000        0.0000000000        0.0000000000
       13.1114572465        0.0000000000        0.0000000000        0.0000000000
       13.2075077139        0.0000000000        0.0000000000        0.0000000000
       13.3035581814        0.0000000000        0.0000000000        0.0000000000
       13.3996086489        0.0000000000        0.0000000000        0.0000000000
       13.4956591164        0.0000000000        0.0000000000        0.0000000000
       13.5917095839        0.0000000000        0.0000000000        0.0000000000
       13.6877600513        0.0000000000        0.0000000000        0.0000000000
       13.7838105188        0.0000000000        0.0000000000        0.0000000000
       13.8798609863        0.0000000000        0.0000000000        0.0000000000
       13.9759114538        0.0000000000        0.0000000000        0.0000000000
       14.0719619213        0.0000000000        0.0000000000        0.0000000000
       14.1680123887        0.7122739054        0.0620379285        0.0620379285
       14.2640628562        0.9859554658        0.0842990201        0.0842990201
       14.3601133237        1.6131619633        0.1231461455        0.1231461455
       14.4561637912        1.8736112033        0.1308782621        0.1308782621
       14.5522142586        1.5855654515        0.1080775638        0.1080775638
       14.6482647261        4.5688855224        0.1840135586        0.1840135586
       14.7443151936        2.1984099543        0.1125760385        0.1125760385
       14.8403656611        1.6659415237        0.0956461343        0.0956461343
       14.9364161286        1.4245491092        0.0858092823        0.0858092823
       15.0324665960        1.1539438077        0.0701883349        0.0701883349
       15.1285170635        0.7119887292        0.0468729146        0.0468729146
       15.2245675310        0.4107570661        0.0281835983        0.0281835983
       15.3206179985        0.0000000000        0.0000000000        0.0000000000
       15.4166684660        0.0000000000        0.0000000000        0.0000000000
       15.5127189334        0.0000000000        0.0000000000        0.0000000000
       15.6087694009        0.0000000000        0.0000000000        0.0000000000
       15.7048198684        0.0000000000        0.0000000000        0.0000000000
       15.8008703359        0.0000000000        0.0000000000        0.0000000000
       15.8969208034        1.8430899316        0.0273081059        0.0273081059
       15.9929712708        5.0158342555        0.1574266914        0.1574266914
       16.0890217383        2.2019622885        0.1073670184        0.1073670184
       16.1850722058        1.4246873260        0.0918667364        0.0918667364
       16.2811226733        0.0000000000        0.0000000000        0.0000000000
       16.3771731407        0.0000000000        0.0000000000        0.0000000000
       16.4732236082        0.0000000000        0.0000000000        0.0000000000
       16.5692740757        0.0000000000        0.0000000000        0.0000000000
       16.6653245432        0.0000000000        0.0000000000        0.0000000000
       16.7613750107        0.0000000000        0.0000000000        0.0000000000
       16.8574254781        0.0000000000        0.0000000000        0.0000000000
       16.9534759456        0.0000000000        0.0000000000        0.0000000000
       17.0495264131        0.0000000000        0.0000000000        0.0000000000
       17.1455768806        0.0000000000        0.0000000000        0.0000000000
       17.2416273481        0.0000000000        0.0000000000        0.0000000000
       17.3376778155        0.0000000000        0.0000000000        0.0000000000
       17.4337282830        0.0000000000        0.0000000000        0.0000000000
       17.5297787505        0.0000000000        0.0000000000        0.0000000000
       17.6258292180        0.0000000000        0.0000000000        0.0000000000
       17.7218796854        0.0000000000        0.0000000000        0.0000000000
       17.8179301529        0.0000000000        0.0000000000        0.0000000000
